川崎病	{'丘疹', '心包积液', '心室肥大', '心脏重量增加', '心包炎', '收缩期杂音', '肉芽肿', '痱疹样皮疹', '皮疹', '杨梅样舌', '口唇潮红', '斑丘疹', '肛周皮肤潮红', '指甲可见横沟纺', '脱皮', '充血', '黄疸', '疱疹', '红斑样皮疹', '掌跖发红', '腹痛', '特征性趾端大片状脱皮', '多形红斑样皮疹', '心音低钝', '胸腺高度萎缩', '小血管纤维性坏死', '滤泡增大', '结节', '发炎', '水肿', '心绞痛', '结膜充血', '咳嗽', '结痂', '脉搏加速', '心力衰竭', '血管炎', '咽部粘膜弥漫充血', '持续性发热', '肝脏轻度脂肪变性', '心动过速', '急性非化脓性一过性颈淋巴结肿胀', '关节疼痛', '淋巴结充血'}
穿透性心脏外伤	{'发绀', '收缩压下降', '脉搏细速', '呼吸急促', '内出血', '奇脉', '烦躁不安', '心脏穿透性损伤', '心脏功能突然失代偿', '冷汗', '口渴', '休克', '心音遥远', '血压下降', '心包内出血', '心包压塞', '心包破损伤'}
窦性停搏	{'黑蒙', '窦性停搏', '晕厥', '意识障碍'}
单心室	{'体重增加', '心力衰竭', '紫绀', '充血', '心动过速', '心律失常', '猝死'}
单心房	{'心力衰竭', '紫绀', '气急', '收缩期杂音', '房间隔缺损', '房室管畸形'}
单纯性下肢静脉曲张	{'乏力', '钝痛', '静脉血栓', '瘙痒', '皮下组织硬结', '湿疹', '疲劳', '溃疡', '慢性溃疡', '静脉曲张', '水肿', '下肢水肿'}
动脉硬化	{'眩晕', '胸痛', '瘫痪', '下肢发凉', '麻痹', '便秘', '收缩期杂音', '腹胀', '硬化', '间歇性跛行', '气管移位', '麻痹性肠梗阻', '持续性疼痛', '尿闭', '脑缺血', '痴呆', '吞咽困难', '呕吐', '高血压', '坏疽', '脉压增宽', '消化不良', '肠道张力减低', '头痛', '偏盲', '腹痛', '气急', '肠壁坏死', '心绞痛', '动脉粥样硬化', '咯血', '便血', '精神障碍', '顽固性高血压', '休克', '行走时发生腓肠肌麻木', '精神变态', '促脉'}
动脉导管未闭	{'震颤', '水冲脉', '紫绀', '收缩期杂音', '毛细血管搏动'}
窦性心动过速	{'气短', '胸痛', '心率增快', '心悸', '心动过速', '胸闷', '血流动力学障碍'}
动脉瘤	{'震颤', '钙化', '紧张', '呼吸困难', '创伤', '肢体疼痛', '钙化影', '霍纳综合征', '高血压', '声音嘶哑', '硬化', '呛咳', '静脉曲张'}
二尖瓣关闭不全	{'腹水', '胸痛', '呼吸困难', '劳力性呼吸困难', '收缩期杂音', '心悸', '左心衰竭', '乏力', '心率增快', '肺淤血', '疲劳', '下肢水肿', '端坐呼吸', '胀痛', '颈静脉怒张', '右心功能不全', '左心室肥厚', '头昏', '水肿', '房颤', '咯血', '左胸痛', '食欲不振', '右心衰竭', '肝大', '阵发性夜间呼吸困难', '心律失常'}
二尖瓣狭窄	{'胸痛', '心包积液', '呼吸困难', '舒张期震颤', '收缩早期喀喇音', '抬举性搏动', '窒息', '腹胀', '食欲减退', '瓣膜增厚', '收缩期杂音', '心悸', '淋巴结肿大', '心前区隆起', '咳嗽反射', '吞咽困难', '大咯血', '肝淤血', '肺淤血', '声音嘶哑', '消瘦', '下肢水肿', '端坐呼吸', '胃肠道淤血', '肺部感染', '咳痰', '痰中带血丝', '干咳', '疲乏', '胸闷', '水肿', '心绞痛', '震颤', '房颤', '咳嗽', '咯血', '血栓脱落', '冠状动脉栓塞', '休克', '心动过速', '右心衰竭', '肝大', '无力', '心律失常', '发绀'}
二尖瓣脱垂综合征	{'胸痛', '气短', '呼吸困难', '收缩期杂音', '心悸', '头晕', '一过性脑缺血', '脑缺血', '室性早搏', '乏力', '运动耐力降低', '易激动', '偏头痛', '头痛', '焦虑', '精神紧张', '疲乏', '早搏', '胸廓畸形', '心绞痛', '不典型胸痛', '心力衰竭', '二尖瓣脱垂', '心动过速', '心律失常', '二尖瓣返流', '紧张'}
二尖瓣环钙化	{'房颤', '心动过缓', '钙化', '房室传导阻滞', '传导阻滞', '收缩期杂音', '二尖瓣返流'}
肺性脑病	{'震颤', '视乳头水肿', '视网膜出血', '头痛', '昏睡', '幻觉', '肌阵挛', '阵挛', '精神障碍', '高碳酸血症', '意识障碍', '昏迷', '复视', '头昏', '嗜睡', '水肿', '言语增多'}
风湿性二尖瓣狭窄	{'腹水', '房颤', '咳嗽', '乏力', '呼吸困难', '心力衰竭', '咯血', '气急', '肝肿大', '心悸', '右心衰竭', '阵发性夜间呼吸困难', '端坐呼吸', '头昏', '水肿'}
风湿性二尖瓣关闭不全	{'腹水', '乏力', '咯血', '肝肿大', '收缩期杂音', '心悸', '右心衰竭', '水肿'}
肥厚型梗阻性心肌病	{'震颤', '房颤', '心力衰竭', '气急', '收缩期杂音', '充血', '心悸', '头晕', '端坐呼吸', '水肿', '心绞痛', '水冲脉'}
房室管畸形	{'震颤', '肝脏肿大', '心力衰竭', '紫绀', '痴呆', '气急', '心脏增大', '收缩期杂音', '劳累后心悸', '房间隔缺损', '心悸', '右心衰竭', '房室管畸形'}
法洛四联症	{'肺动脉闭锁', '血缺氧', '呼吸困难', '紫绀和血缺氧', '紫绀', '心力衰竭', '咯血', '脓肿', '室间隔缺损', '收缩期杂音', '充血', '右心室流出道', '失水', '抽搐', '偏瘫', '脑脓肿'}
风湿热	{'风湿性血管炎', '气短', '胸痛', '心包积液', '呼吸困难', '心包炎', '咽痛', '免疫力下降', '淋巴结肿大', '心悸', '心音遥远', '肉芽肿', '面色苍白', '乏力', '炎性细胞浸润', '充血', '咽喉炎', '神经痛', '鼻出血', '心脏杂音', '低热', '端坐呼吸', '肋间神经痛', '高热', '腹痛', '晕厥', '狭窄杂音', '瘀斑', '皮下结节', '贫血', '努嘴伸舌', '结节', '红晕', '水肿', '肌痛', '咳嗽', '缩窄性心包炎', '心力衰竭', '血管炎', '心脏增大', '摇头转颈', '关节畸形', '心动过速', '急腹症'}
肺动脉口狭窄	{'震颤', '颈静脉怒张', '乏力', '肝脏肿大', '肺动脉狭窄', '紫绀', '气急', '浮肿', '收缩期杂音', '劳累后心悸', '房间隔缺损', '心悸', '右心衰竭', '卵圆窝未闭', '收缩期震颤', '头晕'}
肥厚型心肌病	{'呼吸困难', '创伤', '劳力性呼吸困难', '低血压', '收缩期杂音', '心悸', '室颤', '头晕', '乏力', '肺淤血', '气喘', '下肢水肿', '猝死', '晕厥', '心肌肥厚', '收缩期反流性杂音', '心脏骤停', '早搏', '收缩期震颤', '心肌缺血', '心绞痛', '水肿', '震颤', '房颤', '呼吸急促', '心力衰竭', '心动过速', '心律失常', '心慌'}
房室传导阻滞	{'脑缺血', '房室传导阻滞', '传导阻滞', '疲乏', '抽搐', '猝死', '头昏', '脉压增宽'}
肺动静脉瘘	{'毛细血管扩张症', '胸痛', '呼吸困难', '呼吸急促', '紫绀', '咯血', '肺动静脉瘘', '遗传性出血性毛细血管扩张症', '鼻衄', '血尿', '血胸', '复视', '共济失调', '惊厥'}
高血压危象	{'烦躁不安', '心悸', '视乳头水肿', '左心衰竭', '呕吐', '感觉障碍', '尿频', '偏瘫', '口干', '视力障碍', '头痛', '气急', '恶心', '寒战', '胸闷', '心绞痛', '水肿', '剧烈头痛', '震颤', '视网膜出血', '咳嗽', '心脏增大', '嗜睡'}
高血压	{'眼花', '口渴', '眼底改变', '硬化', '氮质血症', '头晕', '乏力', '多尿', '心功能失代偿', '耳鸣', '呕吐', '昏迷', '高血压', '偏瘫', '疲劳', '失眠', '视力障碍', '头痛', '蛋白尿', '精神紧张', '注意力不集中', '恶心', '水肿', '剧烈头痛', '视网膜出血', '心力衰竭', '抽搐', '血尿', '紧张'}
冠状动脉终止异常	{'震颤', '细菌性心内膜炎', '乏力', '心力衰竭', '左心室肥厚', '气急', '动脉导管未闭', '充血', '心脏杂音', '心悸', '寒战', '收缩期震颤', '硬化', '脉压增宽', '心绞痛'}
冠状动脉异位起源	{'血缺氧', '咳嗽', '钙化', '乏力', '心力衰竭', '左心室肥厚', '气急', '烦躁不安', '心绞痛', '肝肿大', '心率增快', '充血', '收缩期杂音', '侧支循环发育不充', '颈静脉充盈', '口唇苍白', '心肌缺血', '发绀'}
感染性心内膜炎	{'瘫痪', '肾功能衰竭', '气胸', '骨膜炎', '流产', '背痛', '低血压', '收缩期杂音', '硬化', '成瘾', '脾肿大', '胸腔积液', '乏力', '体重减轻', '生长缓慢', '黄疸', '充血', '心脏杂音', '菌血症', '溃疡', '低热', '脑脓肿', '心肌脓肿', '高热', '脑膜炎', '气急', '脓肿', '瘀斑', '贫血', '寒战', '结节', '动脉粥样硬化', '紫癜', '肌痛', '败血症', '咳嗽', '咯血', '心力衰竭', '畏寒', '毒血症', '肺栓塞', '溶血', '心动过速', '肝大', '血尿', '右心衰竭', '二尖瓣返流', '心脏扩大'}
冠心病	{'皮肤湿冷', '晕厥', '心力衰竭', '虚脱', '心肌缺血', '窒息', '剧痛', '心悸', '心肌梗死', '恶心', '休克', '胀感', '头晕', '猝死', '心绞痛'}
后天性三尖瓣关闭不全	{'颈静脉怒张', '肝肿大', '疲乏', '硬化', '下肢水肿', '胀痛', '水肿'}
后天性动静脉瘘	{'震颤', '慢性溃疡', '动作样壁', '头痛', '乏力', '心力衰竭', '创伤', '气急', '动脉导管未闭', '搏动性肿块', '心悸', '胸闷', '溃疡', '心脏扩大', '头昏', '静脉曲张', '水肿', '皮炎'}
间歇性眼球突出症	{'结膜充血', '眩晕', '头痛', '紧张', '上睑下垂', '眼压升高', '耳鸣', '眼球突出', '呕吐', '充血', '恶心', '眼球内陷', '复视', '静脉曲张', '水肿'}
急性心肌梗死	{'心包积液', '腱索断裂', '呼吸困难', '心包炎', '烦躁不安', '上肢麻木', '腹胀', '室上性心律失常', '低血压', '窒息', '收缩期杂音', '室颤', '头晕', '面色苍白', '左心衰竭', '心尖搏动弥散', '心动过缓', '乏力', '循环衰竭', '呕吐', '心率增快', '昏迷', '肥胖', '高血压', '胸闷憋气', '乳头肌断裂', '心室扑动', '谵妄', '肠胀气', '猝死', '端坐呼吸', '胀痛', '低热', '交替脉', '脱水', '颈静脉怒张', '钙化', '脉搏细速', '狭窄杂音', '心慌', '气急', '焦虑', '早搏', '剧痛', '心肌梗死', '胸闷', '恶心', '收缩期震颤', '血压下降', '潮式呼吸', '糖尿', '心绞痛', '水肿', '震颤', '心肌缺血', '咳嗽', '皮肤湿冷', '意识模糊', '紧张', '心力衰竭', '恐惧', '房室传导阻滞', '传导阻滞', '肺栓塞', '呼吸抑制', '休克', '心动过速', '呃逆', '肝大', '右心衰竭', '心律失常', '胃肠道症状', '嗜睡', '发绀'}
酒精性心肌病	{'胸痛', '呼吸困难', '心悸', '室颤', '冠状动脉痉挛', '左心衰竭', '胸腔积液', '肝淤血', '充血', '下肢水肿', '端坐呼吸', '猝死', '酒精性心肌', '颈静脉怒张', '频发室性期前收缩', '疲乏', '胸闷', '假日心脏综合征', '水肿', '心绞痛', '房颤', '不典型胸痛', '心力衰竭', '传导阻滞', '无力', '心律失常', '嗜酒', '心脏扩大'}
急性心功能不全	{'咳嗽', '呼吸困难', '端坐呼吸', '恐惧', '烦躁不安', '肺栓塞', '疲乏', '劳力性呼吸困难', '水肿', '高血压', '粉红色泡沫样痰', '心律失常', '哮鸣音', '紧张', '心肌缺血'}
急性感染性心内膜炎	{'败血症', '细菌性心内膜炎', '咳嗽', '衰弱', '迁移性脓肿', '咳痰', '咯血', '胸痛', '呼吸急促', '脓肿', '皮肤黏膜出血', '真菌感染', '休克', '右心衰竭', '寒战', '心肌脓肿', '心脏扩大', '败血症的征象', '水肿', '高热'}
急性心包炎	{'腹水', '胸痛', '心包积液', '肺实变', '呼吸困难', '发绀', '钝痛', '奇脉', '心包炎', '烦躁不安', '收缩期杂音', '胸膜摩擦音', '心包压塞', '面色苍白', '下肢水肿', '颈静脉怒张', '咳痰', '贫血', '心肌梗死', '胸闷', '心脏压塞征象', '血压下降', '水肿', '咳嗽', '休克', '心动过速', '急腹症', '肝大', '收缩压下降'}
急性心力衰竭	{'咳嗽', '舒张期奔马律', '呼吸困难', '口唇青紫', '恐惧', '四肢湿冷', '休克', '湿罗音', '血压下降', '交替脉', '面色苍白'}
甲亢	{'易饿', '重症肌无力', '腹水', '视网膜水肿', '瘫痪', '恶病质', '麻痹', '创伤', '骨质疏松', '流产', '皮肤干燥', '收缩期杂音', '微量元素缺少', '低蛋白血症', '心悸', '血管杂音', '指甲变软或发生变形', '头晕', '热结节', '多发性结节', '肾病综合征', '体重减轻', '乏力', '黏液性水肿', '易激动', '眼压升高', '高代谢征群', '眼球突出', '充血', '容易激动', '精神创伤', '闭经', '青春期甲亢', '消瘦', '角膜溃疡', '高血压', '疲劳', '溃疡', '失眠', '消化不良', '缺碘', '月经不调', '烦热', '维生素缺乏', '面容憔悴早老', '利尿', '肌肉萎缩', '精神紧张', '贫血', '皮下脂肪消失', '结节', '复视', '糖尿', '抑郁', '水肿', '心绞痛', '脉率增快', '震颤', '结膜充血', '颤抖', '尿磷', '甲状腺肿', '腹泻', '心力衰竭', '碘甲亢', '衰弱', '心脏增大', '突眼症', '嗜睡', '甲亢危象', '甲状旁腺功能亢进', '低镁血症', '心动过速', '卧床不起', '甲状腺肿大', '无力', '心律失常', '甲状腺结节', '“淡漠型”甲亢', '潮汗', '紧张', '心脏扩大'}
扩张型心肌病	{'腹水', '胸痛', '发绀', '呼吸困难', '腹部不适', '劳力性呼吸困难', '硬化', '劳动耐力下降', '乏力', '心功能失代偿', '充血', '高血压', '下肢水肿', '端坐呼吸', '猝死', '交替脉', '颈静脉怒张', '右心功能不全', '气急', '潮式呼吸', '心肌缺血', '水肿', '动脉粥样硬化', '体液潴留', '房颤', '心力衰竭', '浮肿', '肺栓塞', '肝大', '阵发性夜间呼吸困难', '心律失常', '心脏肥大', '心脏扩大'}
克山病	{'腹水', '心包积液', '呼吸困难', '心悸', '头晕', '暴饮暴食', '胸腔积液', '心功能失代偿', '呕吐', '上腹不适', '充血', '肺淤血', '心率增快', '面色灰暗', '恶心', '胸闷', '头昏', '水肿', '房颤', '过劳', '心力衰竭', '房室传导阻滞', '传导阻滞', '血栓脱落', '食欲不振', '休克', '肝大', '心动过速', '精神萎靡', '心律失常', '心脏扩大'}
雷诺病	{'精神紧张', '紧张'}
慢性肺源性心脏病	{'继发感染', '呼吸音减弱', '腹水', '气短', '发绀', '红细胞增多', '呼吸困难', '高碳酸血症', '腹胀', '收缩期杂音', '低蛋白血症', '心悸', '硬化', '呼吸衰竭', '心音遥远', '心功能失代偿', '肝淤血', '昏迷', '黄疸', '充血', '颈静脉充盈', '代谢性酸中毒', '疲劳', '谵妄', '溃疡', '哮鸣音', '失眠', '端坐呼吸', '颈静脉怒张', '蛋白尿', '咳痰', '少尿', '气急', '低氧血症', '贫血', '胸闷', '气道变窄', '糖尿', '水肿', '震颤', '咳嗽', '意识模糊', '心力衰竭', '无尿', '右心衰竭', '喘息', '抽搐', '肝大', '心律失常', '心慌', '嗜睡', '扑翼样震颤'}
缺血性心肌病	{'眩晕', '胸痛', '呼吸困难', '劳力性呼吸困难', '胀感', '乏力', '静脉血栓', '充血', '肺淤血', '颈静脉充盈', '端坐呼吸', '心肌顿抑', '疲乏', '心肌梗死', '胸闷', '心绞痛', '水肿', '心肌缺血', '房颤', '肝脏肿大', '心力衰竭', '心脏僵硬', '传导阻滞', '食欲缺乏', '肺栓塞', '心律失常'}
四肢血栓性浅静脉炎	{'结节', '低热', '静脉曲张', '水肿'}
三尖瓣下移畸形	{'呼吸困难', '紫绀', '大动脉错位', '收缩期杂音', '心悸', '三尖瓣狭窄', '乏力', '动脉导管未闭', '充血', '肺动脉狭窄', '气急', '室间隔缺损', '动脉血氧饱和度降低', '收缩期震颤', '震颤', '心力衰竭', '传导阻滞', '杵状指（趾）', '房间隔缺损', '心动过速', '三尖瓣下移', '心脏扩大'}
三尖瓣狭窄	{'震颤', '房颤', '钙化', '颈静脉怒张', '发绀', '呼吸困难', '肝脏肿大', '右室肥厚', '心排血量减少', '食欲不振', '呕吐', '疲乏', '肺淤血', '恶心', '下肢水肿', '体循环淤血', '胃肠道淤血', '水肿', '三尖瓣狭窄', '嗳气'}
三尖瓣关闭不全	{'震颤', '腹水', '颈静脉怒张', '乏力', '端坐呼吸', '气急', '心排血量减少', '口唇发绀', '疲乏', '黄疸', '肺淤血', '收缩期杂音', '收缩期震颤', '肝大', '下肢水肿', '胀痛', '水肿', '发绀'}
三尖瓣闭锁	{'紫绀', '肝肿大', '左心衰竭', '连续机器样杂音', '动脉导管未闭', '充血', '意识丧失', '肺部感染', '肺动脉闭锁', '颈静脉怒张', '气急', '室间隔缺损', '动脉血氧饱和度降低', '蹲踞现象', '水肿', '心力衰竭', '肺血流量很多', '房间隔缺损', '右心室流出道', '右心衰竭', '发绀'}
三房心	{'呼吸急促', '心力衰竭', '收缩期杂音', '充血', '房间隔缺损', '水肿'}
颈动脉体瘤	{'呼吸困难', '吞咽困难', '晕厥', '震颤'}
完全性肺静脉异位回流	{'呼吸急促', '紫绀', '抬举性搏动', '杵状指（趾）', '生长缓慢', '右心衰竭', '心脏畸形'}
完全性大动脉错位	{'血管畸形', '呼吸困难', '肺动脉狭窄', '紫绀', '心力衰竭', '肝脏肿大', '气急', '动脉导管未闭', '室间隔缺损', '低氧血症', '收缩期杂音', '充血', '房间隔缺损', '心脏扩大'}
休克	{'肾功能衰竭', '烦躁不安', '低血压', '肝功能衰竭', '口渴', '呼吸衰竭', '反应迟钝', '微循环灌注不良', '心跳加快', '脉压小', '表情淡漠', '静脉萎陷', '皮肤花纹', '出冷汗', '呕吐', '昏迷', '高血压', '皮肤苍白', '内脏出血', '脉搏细速', '焦虑', '恶心', '血尿', '血管内凝血', '意识模糊', '四肢湿冷', '呼吸急促', '心力衰竭', '交感神经代偿性亢进', '无尿', '冷汗', '休克', '口唇和甲床略带青紫', '无力', '发绀'}
新生儿缺氧缺血性脑病	{'震颤', '脑水肿', '肌张力降低', '肌阵挛', '前囟饱满', '阵挛', '眼球震颤', '易激惹', '窒息', '昏迷', '意识障碍', '浅昏迷', '水肿', '腱反射消失', '呼吸衰竭', '木僵', '呼吸不规则', '嗜睡', '惊厥'}
新生儿硬肿症	{'微循环障碍', '热衰竭', '肢端凉', '硬肿症', '肾功能衰竭', '心力衰竭', '呼吸困难', '紫绀', '体温过低', '循环衰竭', '面色苍白', '心音低钝', '无尿', '休克', '硬化', '溶血', '代谢性酸中毒', '湿罗音', '水肿', '发绀'}
血管瘤	{'血管畸形', '呼吸道阻塞', '吞咽障碍', '结节', '静脉石'}
